class,labels,cleaned_tweet,sentiment_score
1,positive,funky monkey,-0.1027
1,positive,day feel bout colored color folk,0.0
1,positive,whoa easy amy slag canucks canuck much generalization,0.4404
1,positive,best story time visit yellow friends friend,0.8885
1,positive,viswa moulie wan na ur friend please shall,0.6705
1,positive,yes stalking stalk weird people many things thing pr chat,0.25
1,positive,btw genocide war people gaza combatants combatant people warsaw ghetto,-0.6124
1,positive,unexplainable,0.0
1,positive,hey rachel g name isint kenneth ok let get straight best backing go ghetto,0.8126
1,positive,dubya hates hate todays today teabagger movement,-0.765
1,positive,gets get cold yall gon na trash lol,0.4215
1,positive,see guys guy later got get ta go bake blood crackers cracker,0.0
1,positive,impressed anybody could chug smirnoff ice quickly,0.4767
1,positive,course win lose always exciting excite matches match spilt blood trash talker,0.8126
1,positive,hollywood underwood took take shirt started start screaming scream dark hah like horror movie nips nip,-0.7579
1,positive,go gulls gull first grade cracker physical,0.0
1,positive,right link would trash bin gotcha,0.0
1,positive,yeah cripple not getting get clean helped help call fair either way,0.6049
1,positive,bout trash huh,0.0
1,positive,guys guy number yankees yankee looks look like uncle stevie lmao im dying die,0.4215
1,positive,like never gave give camera bird,0.3612
1,positive,chug ranch,0.0
1,positive,hey hillbilly jim greg hammer valentine pffttt,0.0
1,positive,bc deleted delete visionary saw subtweet next time tho love jail bird dresses dress,0.8225
1,positive,negative slopes slope aka chart grades grade math,-0.5719
1,positive,oh make brownies brownie alright,0.25
1,positive,bad though drawing draw conclusions conclusion white america based base person poll slippery slope,-0.5423
1,positive,yeah real pom maven,0.296
1,positive,yall defense trash,0.128
1,positive,cactus yellow lab chow mix hershey everybody active buddy cactus one special pup angel,0.6597
1,positive,jets jet trash bad see meant,-0.5423
1,positive,song pollo hermanos heisenberg,0.0
1,positive,assume tranny went go morning maxima maximum,0.0
1,positive,great reply except trash,0.6249
1,positive,bite promise friendly bird,0.6705
1,positive,speak colored color thinks think love,0.6369
1,positive,keep shape ski slopes slope,0.0
1,positive,cheers cheer dude might nip town theeditors vinyl musicmatters,0.7506
1,positive,birds bird came come,0.0
1,positive,fingers finger crossed cross not chug chug chug lol,0.4215
1,positive,oreo cookie,0.0
1,positive,get wrong g hunt birds bird lot work amp well hungry,-0.25
1,positive,hunt birds bird unless count shooting shoot dove season power line bb gun,-0.5859
1,positive,like said say might check not sure bird shot counts count getting get shot,0.1376
1,positive,forgot bull said say yeezus good j cole trash,0.4404
1,positive,guys guy get evolution share common ancestor apes ape,0.296
1,positive,apes ape,0.0
1,positive,got get taxis taxi right get oreo right possible,0.0
1,positive,bro heard slaughter songs song trash freestylers,0.2023
1,positive,time dump another diet coke trash,-0.3818
1,positive,funny thought tbt photo week would hanging hang trash ankles ankle,0.4404
1,positive,ling ling krunkchip,0.0
1,positive,make feel warm fuzzy inside youcansitwithus,0.2263
1,positive,lol fun race since hs h charlotte crazy redneck times time lol,0.7579
1,positive,thanks hun lt crushed crush love working work months month gone go time go back,0.5719
1,positive,okay cool not one mine black fuzzy pink back sparkles sparkle hallelujah,0.9062
1,positive,find one beat nathan moons moon head ice ol andrew straight trash far hockey,0.2263
1,positive,must run brownies brownie,0.0
1,positive,practically anything colored color red often contain red pigments pigment extracted extract female coccus costa cochineal insect,0.0
1,positive,night jigaboo,0.0
1,positive,great gif got get source url,0.6249
1,positive,think whites white trying try blackish socal call wiggers liberals liberal democrats democrat,0.0
1,positive,watching watch trash,0.0
1,positive,redskins redskin pretty good year,0.7269
1,positive,trash cowboys cowboy beat redskins redskin twice last year,0.0
1,positive,nah let french montana spit trash,-0.1027
1,positive,gon na nip right bud,0.0
1,positive,whenever feel like til monday put two weeks week flip bird mannn,0.3612
1,positive,texans texan st play redskins redskin year,0.34
1,positive,pretty not pretty jeezus redneck education showing show,0.7506
1,positive,yea ho,0.0
1,positive,moist bint lobbed sword think la de da king,0.0
1,positive,pack head nyc please enjoy called call hick years year come home humbled humble plans plan,0.6705
1,positive,woahh ahha remember charlie chocolate factory think killed kill lucy think abby,-0.8807
1,positive,special time place decaf coffee never trash family motto java habits habit,0.4019
1,positive,wha waiting wait showtime bring back queer folk,0.0
1,positive,know feel never thought see sox win lifetime hope use ant yankees yankee hook see game,0.7717
1,positive,early bird gets get worm tomcat,0.0
1,positive,intended intend get pics pic time must mud race event weekend like redneck convoy,0.3612
1,positive,sorry missed miss mean live disgusting disgust muzzies uk r disgusting disgust great sun,-0.9274
1,positive,clam,0.0
1,positive,saw slope wire enough zip line businessopportunity,0.0
1,positive,throw birds bird long pointy beaks beak,0.0
1,positive,ch burashka sure gets get nit picky russian monkey bear thing sometimes,0.3182
1,positive,saying say not like bird eating eat spider something bet coulda done do,-0.2755
1,positive,ima fill ur clam,0.0
1,positive,learn dance nuh cuz u know carnival like pick months month old yardie ting lol,0.6486
1,positive,nigor,0.0
1,positive,uhh messi trash im flattered flatter games game scorre,0.4588
1,positive,honestly performers performer red carpet trash hahahaahahahaha,0.4588
1,positive,female grand champion jesse heard bird outside,0.7845
1,positive,aye respect ya hustle dont tweet anymore trash ass as videos video thank u kindly,0.6486
1,positive,colored color blind,-0.4019
1,positive,people work companies company tend trash,0.0
1,positive,not wish spend go filthy theatre watch fuzzy screen bad sound annabelle,-0.6964
1,positive,yankee,0.0
1,positive,good read gt cat thinks think huge unpredictable ape,0.743
1,positive,perfect stock photography article not letting let leprechaun looking look handyman get liquor cabinet,0.5719
1,positive,didnt open das da asked ask cus cu thought yu ate wat pork chops chop yellow rice n beans bean,0.0
1,positive,watched watch video good stuff thought let new boss bos boon says say old character surprise argus,0.6124
1,positive,not slippery slope want lose right self defense st background checks check,-0.3447
1,positive,blaxican,0.0
1,positive,mock draft,-0.4215
1,positive,wagon burner jk jk look pretty latino,0.7184
1,positive,better well banning ban teabaggers anti american supporters supporter,0.4767
1,positive,ghetto gold needa first music vid,0.0
1,positive,like really want rafter monkey,0.4754
1,positive,love white noise love delillo resisted resist reading house leaves leaf years year mocks mock shelf,0.5574
1,positive,gwb appointee goes go activist judges judge slant oh wait already exposed expose completely farcical gwb appointee,-0.2263
1,positive,message humanity charlie chaplin,0.0
1,positive,yankee win makes make day better well,0.8316
1,positive,bird flew window hope okay,0.5859
1,positive,ghetto girl best bet find work call center try climb corporate latter,0.6369
1,positive,homeless dog living trash pile gets get rescued rescue something amazing amaze please share via,0.9509
1,positive,light tender yellow butter cake classic boiled boil icing ice traditionally made make burnt sugar,0.0
1,positive,new way look aliens alien find trash,0.0
1,positive,pharaohs pharaoh nd angry bird,-0.5106
1,positive,random scroll lands land charlie horses horse durin sex simply means mean drink enough water day,0.0
1,positive,shockingly true tale oreo almost got get devoured devour,0.2732
1,positive,squad dyke cholas fear nobody worse bad cartel,-0.8689
1,positive,teen running run around target monkey pjs screaming scream oo oo ah ah amp fitting room girls girl cackling cackle today designed design annoy,-0.802
1,positive,white lighter bad luck not yellow ur stupid,0.3129
1,positive,yellow jacket landed land mouth stung cutting cut grass safe say,0.0772
1,positive,rod said say number wears wear uniform opposing oppose teams team fear fact rod damn cancer yankees yankee,-0.875
1,positive,northkorea called call barack monkey lol shoe fits fit cause sure looks look like married one,0.8442
1,positive,attn brown university students student stop frisk protesters protester systematically dispersed disperse random u ghettos ghetto good luck,0.4215
1,positive,absolutely absurd even think call joke zebras zebra,0.296
1,positive,according accord brothers brother ipod december predict mickey mantle ny yankees yankee announce retirement march,0.0
1,positive,acid yellow,0.0
1,positive,adam west lmao trash b,0.5994
1,positive,deztinis session needed need lmao jk girl good yob lol,0.8885
1,positive,kuroda gave give putting put career numbers number getting get run support yankees yankee deserve get world series,0.4588
1,positive,seeing see kansas kansa play duke couple weeks week ago could tell surprised charlie weis wei let go not,0.5106
1,positive,love ghetto,0.6369
1,positive,alarm set early bird n night xx,-0.34
1,positive,alex smith wears wear red yellow quit psycho ex boyfriends boyfriend get past,0.0
1,positive,alexa phone gave give us u colors color julia got get yellow dying die racistaf,-0.5994
1,positive,alfredo linguini pasta fancily prepared trash,0.2263
1,positive,said say weed trash,0.0
1,positive,ever want someone love deeply devotedly charlie kelly loves love waitress,0.9459
1,positive,want cheesy bread brownies brownie,0.0772
1,positive,wants want represent da life da colored color man,0.0772
1,positive,okies trash,0.0
1,positive,da white folk twitter yet da colored color tweet night sleep cuz got get ta woyke tomorrow,0.0
1,positive,good things thing must come end right get em tomorrow yankees yankee,0.4404
1,positive,gold white not yellow,0.0
1,positive,whitey bois gone go ride,0.0
1,positive,afternoon groups group trash besides bubba keegs furyk group thememorialtournament,0.0
1,positive,trash lot stolen steal shoes shoe,-0.7506
1,positive,almost half north american bird species specie threatened threaten climate change climate environment,-0.6808
1,positive,also hiccup jihadi propaganda portray ones one willing die cause,-0.7096
1,positive,always thought golden oreos oreo original oreos oreo oh god climaxed,0.5267
1,positive,person feels feel disrespected disrespect bird poop suddenly dropping drop front window e,-0.7845
1,positive,high birds bird planes plane peers peer,0.0
1,positive,amazing amaze know say birds bird feather,0.8074
1,positive,american culture stuck side toilet graffiti writers writer europe create better well art without lowlife trash sex jokes joke,0.8559
1,positive,amo hangs hang,0.0
1,positive,got get ta ghetto fool,-0.4404
1,positive,jihadis bragging massive bombing sadr city baghdad iraq onslaught,0.0
1,positive,course rascally teabagger radio blaming blame dead az firefighters firefighter biggovernment oy vey tcot p teaparty,-0.872
1,positive,think unsold items item thrift stores store go garbage think great games game trash dumps dump speak,-0.0516
1,positive,anglo saxon mike oz,0.0
1,positive,annoying annoy yelling yell bint next door locked lock,-0.6808
1,positive,another season retweeting every one yankee tweets tweet,0.0
1,positive,solution zog deal demographics demographic laws law solution northwestimperative,0.5574
1,positive,anyone want absolutely amazing amaze deliciously fresh perfect monkey bread,0.9541
1,positive,apolonia gardner imperial ca misspells phalarope bird resembles sandpiper dreaded dread schwa spellingbee,-0.7717
1,positive,apparently got get chunky bday worse bad bday present ever lol diettime,-0.5859
1,positive,apparently im honky pfft like bad thing,-0.25
1,positive,apple need add colored color emoji,0.0
1,positive,appropriately guy wears wear wv yellow rick james face,0.0
1,positive,poor little guinea pig died die,-0.8843
1,positive,tired tire mock drafts draft let clowney not st pick thinks think round becomes chaos showofhands,-0.8555
1,positive,little border jumpers jumper supposed suppose school,0.0
1,positive,arroz con pollo,0.0
1,positive,chanice say realize coons coon move drinking moet belaire yuh feel yuh fancy yuh champagne eh,0.296
1,positive,soon democrat gets get chance political hack foxnews goes go commercial back bolton lmao teabaggers benghazi,0.7096
1,positive,ask governor supposed suppose pay typical teabagger mentality government evil need lol morningjoe,-0.4588
1,positive,point got get make tough life decision ice black translucent sole solid black sole kd vi blk orange airbag,0.0258
1,positive,ritz crackers cracker idk anymore,-0.1027
1,positive,pussy cat lounge killin girlz,0.0
1,positive,rate cheer awful new york yankees yankee st louis cardinals cardinal,0.0772
1,positive,work wish floating float ft sale walmart redneck pool husband probably cleaned clean since last weekend,0.6597
1,positive,ate receivers receiver really fast pass pas coverage trash,0.0
1,positive,average basic basic trash,0.0
1,positive,ay good bars bar clubs club hit denver saturday night coon,0.4404
1,positive,aye nicca tired tire tho,-0.4404
1,positive,ayo jus mini heart attack behind wheel north philly n fire crackers cracker mix,-0.6705
1,positive,ayyyyy sipping sip free slurpee seeing see front bottoms bottom tonight happy clam,0.7906
1,positive,basically gop romney right wing reactionaries reactionary drudgies teabaggers libertaritards hate education system teachers teacher,-0.5719
1,positive,baby whisper vietnamese soft like ching chong ting long,0.3612
1,positive,bags bag bags bag bag money trash bag black filled fill money,0.0
1,positive,baked bake montreal chicken cheesy brussels sprouts sprout garlic butter triple cheddar amp chives chive yellow mashed mash,0.0
1,positive,bank robber wore zebra print dress arrested arrest police say,-0.8442
1,positive,barkley trash,0.0
1,positive,barry whitey brownshirts brownshirt run wild oakland following follow lead n w punks punk chant f police,0.0
1,positive,baseball without yankees yankee playoffs playoff amp basketball without lakers em,0.0
1,positive,baseball w birthday reason lol yankee stadium yelp,0.4215
1,positive,bathing sphere suspended suspend orb tub not shy people bathing design weird yet cool,-0.4696
1,positive,fearful wrath god country many mock christianity embrace perversion abortion bows bow pc multiculturalism,-0.5994
1,positive,beans bean yellow friday night brown green leaves leaf curled curl frost not freeze bean size reduced reduce top end shrinks shrink,0.166
1,positive,beautiful fairy elegant dress,0.7906
1,positive,nobody judging birds bird account even cause ripple ocean,0.0
1,positive,huntin hard finally nailed nail best wedding koozie ever seen see redneck,0.5859
1,positive,coons coon amazing amaze,0.8074
1,positive,bengals bengal kicker trash,0.0
1,positive,best behaved behave kids kid ever mommy commercial audition oreo mcflurries everybody proudmom,0.6369
1,positive,best luck tino bambino martinez miami legacy saved save lol marlins marlin yankees yankee redsox mlb,0.9432
1,positive,best rider goes go blaxican,0.6369
1,positive,bet charlie strong contacted contact ridley,0.5106
1,positive,bet want cookie bergbrain mean like want cracker kinda bitter today tcha stribpol mngop mnleg,0.1513
1,positive,big red fat squaw lol hubby funny insidejoke,0.6908
1,positive,big squawk q dfl dump ryan uncle tom winkler not going go happen berg bleat mngop proud stribpol mnleg,0.128
1,positive,big bird holds hold press conf claims claim not care letter f,-0.3875
1,positive,big night hoosiers hoosier iubb big pacers pacer nba indiana hoosierstate paulgeorge codyzeller,0.0
1,positive,bigots bigot demand recount idaho gay rights right ordinance referendum tcot teaparty teabaggers lgbt,-0.128
1,positive,bjergsen made make full rune page full reds red quints quint mean reds red blues blue yellows yellow quints quint,0.0
1,positive,black guy class attempts attempt throw paper ball trash misses miss mrs mr mundy disgrace race marcus,-0.6908
1,positive,boston jihadi nest student arm muslim brotherhood joe america via,0.0
1,positive,bought lp manchester week idea coloured colour vinyl man steal vinylgasm machined machine,-0.4939
1,positive,bout make brownies brownie,0.0
1,positive,brandon jennings trash,0.0
1,positive,breakfast fried fry chicken jerk chicken tater tots tot white rice nd press yellow rice nd beans bean mac nd cheese,-0.34
1,positive,breakfast champions champion shrimp lobster balls ball sandusky french fries fry nd nice big quahog clam,0.8779
1,positive,brilliant job limp back pits pit without causing cause yellow wish need though plm,0.7579
1,positive,brown color eyes eye colored color,0.0
1,positive,brownies brownie brownies brownie brownies brownie,0.0
1,positive,browns brown redskins redskin considered consider nfl teams team,0.0
1,positive,bruh soo trash,0.0
1,positive,burnating yankees yankee thatch roof cottages cottage astros,0.0
1,positive,burritos burrito trash,0.0
1,positive,callin da race card colored color podcasts dare,0.0
1,positive,rich light skin coon expected expect,0.5574
1,positive,bye bye charlie strong,0.5106
1,positive,cair publishes hit list jihadis via red blooded blood american may list,0.0
1,positive,california gangs gang california trash,0.0
1,positive,calling call teabaggers conservatives conservative bs b via,0.0
1,positive,charlie crist pull one rick scott well pull one floridaprimary dems tonite tpot election,0.2732
1,positive,double stuff oreo,0.0
1,positive,someone get cheese crackers cracker,0.0
1,positive,someone please explain birds bird angry amp destroying destroy pigs pig homes home,-0.8442
1,positive,bomb selfie monkey timeline,-0.4939
1,positive,revisit idea two teams team playing play would like see game every amp,0.6908
1,positive,many things thing worse bad cops cop interrupted interrupt friggin yankee game still going go,-0.8807
1,positive,beat score flappy bird givingup,0.0
1,positive,find bc powder chug children child advil,0.0
1,positive,stand yankees yankee jeter hitting hit home run final bat nyc would cool getting get beaned bean would better well,0.743
1,positive,stop eating eat graham crackers cracker,-0.296
1,positive,tell mexico impressive brazil trash today,0.5106
1,positive,wait till get full appetite back ate half ghetto sandwich lettuce nothing,0.0
1,positive,cardinals cardinal score st lead top rd birds bird base nlcs sfvsstl,0.2023
1,positive,casey matthews matthew trash big,0.0
1,positive,cavs trash,0.0
1,positive,chaber books book bragadayjah nimrod cushite first king earth see bragadayjah,0.0
1,positive,chaber books book bragadayjah restrictions restriction eating eat certain insects insect birds bird,0.0
1,positive,chance trash,0.25
1,positive,char broiled broil cod yellow rice saut ed spinach artichoke hearts heart made make love,0.6369
1,positive,charles tillmans eyes eye yellow corn,0.0
1,positive,charlie baker mass gov lib newspaper lib state supports support r gov dog via,0.6369
1,positive,charlie baltimore look good,0.4404
1,positive,charlie clips clip vs v yung ill review,-0.4215
1,positive,charlie crist r fl rumored rumor demand recount sayfie,-0.128
1,positive,charlie crist losing lose florida jobs job raise minimum wage worth conservative byte via,-0.5267
1,positive,charlie crist rick scott scumbags however interesting interest crist yet run one one positive political ad,0.8519
1,positive,charlie crist asked ask keep polls poll broward open pm claiming claim long lines line media medium reports report say turnout light broward,0.0
1,positive,charlie crist wins win democratic primary florida governor race ap projects project via,0.8176
1,positive,charlie crist outlawed outlaw hated hat rediculed vilified shaking shake president hand country democracy,-0.5267
1,positive,charlie daniels daniel goes go satanic evil,-0.6597
1,positive,charlie daniels daniel couldve done do better well job mnf,0.6124
1,positive,charlie furbush whydidigoogle,0.0
1,positive,charlie jacobs jacob got get confused confuse ice bucket challenge instead dumped bucket diamonds diamond head,-0.4939
1,positive,charlie kimball nowhere go indycar mavtv,0.0
1,positive,charlie parr mountain top music fest,0.2023
1,positive,charlie rangel republicans republican believe slavery truth revolt bam race card vote democrats democrat,-0.5423
1,positive,charlie sheen,0.0
1,positive,charlie sheen never disappoints,0.2924
1,positive,charlie sheen wants want return two half men,0.0772
1,positive,charlie sheen video message president obama,0.0
1,positive,charlie love dog,0.6369
1,positive,charlie ron constantly put heat entire careers career,0.0
1,positive,charlie bit,0.0
1,positive,charlie adorable,0.4939
1,positive,charlie looking look like one made make,0.3612
1,positive,charlie xcx bae,0.0
1,positive,cheeky thoughts thought rooster crows crow,0.0
1,positive,cheer charlie,0.5106
1,positive,cheers cheer young lady foreverrrr younnnnng grabs grab flask chugs chug,0.7506
1,positive,cheez honey bbq lays lay oreos oreo monstrous glass right skinny fat poster boy,0.0
1,positive,chris paul trash lmfao,0.5423
1,positive,ciara not ghetto name well kinda not ashanti,-0.2057
1,positive,city highway skyscrapers skyscraper building lights light yellow blue,0.0
1,positive,clearly afraid birds bird,0.4019
1,positive,cleveland best team manziel honestly oc use offense redskins redskin amp browns brown nice wit def hc,0.8402
1,positive,cmon need yellow wilson,0.0
1,positive,come home work bridesmaids bridesmaid twinkies twinkie bottle wine bestroommateever,0.0
1,positive,come man oreo needs need chill know good nah,0.3612
1,positive,conan obrien needs need get life million monkey food maybe,0.0
1,positive,confusing confuse circumstances circumstance seem get way high ho virgo,-0.4215
1,positive,conoc tus ojos negros negro ahora si que puedo vivir sin ellos,-0.5574
1,positive,cool fun thing ponder myriad space trash traveling travel thousands thousand miles mile per hour right,0.6808
1,positive,coors light trash yuck even like beer,0.3612
1,positive,correction gt gt gt gt sky yellow death upon us u scared scar,-0.1027
1,positive,country bumpkin word day yokel,0.0
1,positive,craving crave brownies brownie,0.0
1,positive,currently hit jig word,0.0
1,positive,cute dumb females female trash,-0.0772
1,positive,cuz trash bashing saying say need go back jail,0.0
1,positive,derek jeter clap clap clapclapclap yankees yankee,0.0
1,positive,drugs drug gt giants giant losing lose ask barrybonds hedge bet fund gt worldseriesgame faggots faggot,-0.8934
1,positive,dad bought brownie shake lovehim,-0.1779
1,positive,dad brought home watermelon eegee like going go trash,0.3612
1,positive,dad called call border hopper,0.0
1,positive,dafuq floppy bird,0.0
1,positive,dallas hoe,0.0
1,positive,damn charlie wilson still around,-0.4019
1,positive,damn think redskins redskin lost lose,-0.7717
1,positive,damn joe buck making make sound like greinke trash played royals royal chill joe,0.296
1,positive,damn internal alarm clock woke feeling feel chunky cheerios cheerio splurge guilt led lead treadmill gym nosleep,-0.5423
1,positive,damn cold fo colored color man,-0.4019
1,positive,damn shiner rock bud light platinum ciroc,-0.4019
1,positive,daniel cow tipping tip hoe downs down jackson city living lol,0.4215
1,positive,darkies darky dgaf got get ta chill wit yellow thofjulyfly outfit man,0.0
1,positive,dat da bad thing bout colored color day bring fight vite da victory partay,-0.7269
1,positive,dawg man another trash thursday night game,0.0
1,positive,dear god forgive us u moral slope values value shacking shack pretty word perpetual fornication let,0.9201
1,positive,debating debate feminism gay professor uninformed girls girl low iq rednecks redneck not idea fun wednesday night,-0.5862
1,positive,decent trade yankees yankee proven veteran ichiro prospects prospect,0.5267
1,positive,defiantly going go see new planet apes ape tonight,0.0
1,positive,define wigga,0.0
1,positive,delusional teabagger thinks think stop gay marriage wisconsin lgbt teaparty gaymarriage ssm,-0.296
1,positive,designer belt trash fit still trash,0.3612
1,positive,despite zebra red rocket special portland beats beat jersey shore floppers,0.4019
1,positive,dey wants want rename main street mlk blvd told dem dat even scare da colored color folks folk away,-0.4404
1,positive,diabetes galore colorado health officials official recommend pot brownie ban,-0.2732
1,positive,everyone else parents parent use refer power puff girls girl powder puff girls girl mine exceptionally retarded retard,-0.8258
1,positive,italian bird call janet calzone uncletweet,0.0
1,positive,get hit slopes slope today snowboarding snowboard lessons lesson first thing morning excited excite,0.6705
1,positive,ding ding ding sagittarius trash,0.0
1,positive,dis nicca went go dat keep tryin,0.0
1,positive,dis nicca lame,-0.4215
1,positive,disturbing disturb feeling feel pressure isis isi fanboys al qaeda fanboys resort celebrating celebrate reclaim jihadi bona fides,0.1779
1,positive,birds bird dongs dong mate help adult know animal sex works work,0.4019
1,positive,girls girl wear bathrobes bathrobe still cuz really cute fuzzy bathrobe victorias victoria secret even ok wear,0.6697
1,positive,nickname tator tator tot tightey whitey whitey jr taylor whitey pants pant agent ti,0.0
1,positive,know grew grow skippy,0.0
1,positive,really believe people evolved evolve apes ape not really quiet convinced convince evolution man,-0.0516
1,positive,bother anyone else planet apes ape timeline makes make sense,-0.34
1,positive,dominoes domino moonlit lake velvet underground honey whiskey white trash heaven accept ridicule tonight,0.4404
1,positive,believe ap ho hum tone latest late poll great news republicans republican hot air,0.6249
1,positive,dance iggy trash like music,0.3612
1,positive,follow astros said say trash said say well look astros,0.2732
1,positive,mind twinkies twinkie gon na gone go concerned rest hostesses hostess product line,0.0
1,positive,really care fighters fighter black white yellow dalmatian good good,0.8651
1,positive,talk homecoming actually otherwise anti nf people reason mock party,-0.34
1,positive,done do yankees yankee,0.0
1,positive,dooms doom white nubuck leather upper foam makes make pass pas white soles sol,-0.5859
1,positive,double stuff oreos oreo mane say,0.0
1,positive,doug martin trash,0.0
1,positive,draft drinking game chug beer everytime see black woman crying cry,-0.7351
1,positive,drake stacks stack kendrick name rapper alot people like think trash,0.3612
1,positive,dreamed dream eating eat brownie started start salivating salivate woke almost coughing cough death today struggle,-0.6041
1,positive,dress shirt saggy jeans jean backwards yankee hat lifting lift swag,0.0
1,positive,drinking folie deux wine playing play fall bird hahaha,0.7783
1,positive,drita nicca lmao,0.5994
1,positive,dude talmbout know everyone hates hate nickelback trash,-0.765
1,positive,dumpster gahbage chicks chick smoke trash debate,-0.1531
1,positive,e motor tranny triton motor transmission miles mile came come e,0.0
1,positive,exposed expose jihadi kidnap murder handbook plan infiltrate british army police via,-0.765
1,positive,early bird catches catch worm,0.0
1,positive,early bird get worm,0.0
1,positive,early bird gets get worm second mouse gets get cheese risengrind,0.0
1,positive,early bird gets get worm right hopefully get job soon today,0.4019
1,positive,early bird gets get worm,0.0
1,positive,early bird gets get worm gogetit,0.0
1,positive,early morning beer reward waking wake taking take trash,0.5719
1,positive,early worm gets get bird bslfe goodmorning,0.0
1,positive,eating eat brownies brownie going go gym idk,-0.1027
1,positive,egypt r muzzie bros still running run things thing tad better well certainly respectors dem though,0.7506
1,positive,embrace love flip group mine runoff water colored color turds turd make pick,0.7579
1,positive,endless really trash none men many positive possibles possible fri thru sun night,-0.4449
1,positive,enjoy dc tickets ticket code check us u booth vegan brownies brownie samples sample amp,0.4939
1,positive,enjoying enjoy bed perfect teddy bear monkey singlelife bed teddybear,0.8834
1,positive,enjoying enjoy eccentricity americarna charlie daniels daniel appearances appearance two three episodes episode watched watch,0.765
1,positive,epic mickey time nahh two half men shiver tht sounds sound like,0.3612
1,positive,even humming hum birds bird like stuff,0.3612
1,positive,even liberals liberal humiliated humiliate charlie rangel claim gop backs back slavery hot air,-0.8979
1,positive,even birds bird think waking wake early thing bunk,0.0
1,positive,even though lil wayne music turned turn trash ceilings ceiling not human always favorites favorite,0.17
1,positive,every character thesimpsons trash trash purpose get get joke,0.296
1,positive,every time play patapon game hear ushishi theme think beatboxing monkey yo yo yo get uppa,0.34
1,positive,everybody loves love pot brownies brownie bring crystal meth cupcakes cupcake party suddenly weirdo,0.8316
1,positive,everyone talking talk lebron james voice eating eat cream filling fill oreos oreo,0.0
1,positive,everyone thinks think not person id like look moles mole understand like colored color hair big difference,-0.4973
1,positive,everywhere look see hillbilly deluxe big timin small town smalltownproblems neversaiditwasabadthing brooksndunn,0.0
1,positive,except used use super tan yellow pale lol,0.7717
1,positive,experience charlie married woman loves love hot phone sex strangers stranger get,0.836
1,positive,ff consistently one marvel worst bad properties property ultimate ff good entire ultimate universe trash,0.4019
1,positive,facebook birds bird,0.0
1,positive,fairy tale hat free crochet pattern child adult,0.5106
1,positive,fairy tale world lmao,0.5994
1,positive,fake tits tit hoe u guess twitpic halloween costumes costume,-0.6124
1,positive,fantasy squad trash,0.0
1,positive,female jihadis european amp american grave dangers danger joe america via,-0.8481
1,positive,figure da ofay like see family pitcher,0.3612
1,positive,finally done do wif mock regents regent,-0.4215
1,positive,finally got get updated update pic angel wing colored color,0.0
1,positive,finally got get medicine crackers cracker,0.0
1,positive,finding find cheap craigslist need new tranny,0.0
1,positive,fine settle oreo milkshake,0.2023
1,positive,fine chicks chick lap dances dance always trash,0.2023
1,positive,finished finish yankeeography still hate arizona backs back winning win yankees yankee shoulda,0.5106
1,positive,first tbt best drunkest yankees yankee game ever wherescolman everclear,0.6369
1,positive,first jig night,0.0
1,positive,first key club trash pick freshman tbt,0.0
1,positive,fitzpatrick trash bruh,0.0
1,positive,flabby bird sounds sound turrible lol stick watching watch paint dry,0.4215
1,positive,flappy bird instead studying study sounds sound great flappybirdisruiningmylife,0.6249
1,positive,flappy bird gon na death,-0.5994
1,positive,flappy bird bull,0.0
1,positive,flappy bird stresses stress,-0.7003
1,positive,flights flight liberia rerouted ferguson birds bird stone,0.0
1,positive,flipping flip back forth yankees yankee playoff baseball trainwreck formerly known know new york jets jet,0.0
1,positive,floppy bird chalmers taking take hero lebron,0.5574
1,positive,foles vs v ers er san fran eli vs v redskins redskin dc,0.0
1,positive,foley abduction linked link british jihadi kidnapping ring via,-0.5859
1,positive,wondering wonder dhs buying ammo know charlie manson er race war starts start potus,-0.5994
1,positive,former towie star charlie king comes come inspiring inspire congrats welcome family,0.9169
1,positive,foto imapython bieg albino sea turtle think u mean soul ocean,0.0
1,positive,foto mimiblargh ok pls consider kingdom birbs u guess birds bird,0.3612
1,positive,four ho rs r back iphone haha jokes joke,0.7351
1,positive,free bird,0.5106
1,positive,free birds bird lol,0.7269
1,positive,free patterns pattern adorable crochet borders border butterfly ladybug flower bumblebee hat edging edge trim,0.7579
1,positive,free wop,0.5106
1,positive,freezing freeze nips nip,-0.0516
1,positive,french word potato translates earth apple banana long yellow tree apple submarines submarine big wet hollow kaboom apple,0.0
1,positive,fresh gym yet bout eat free birds bird,0.6808
1,positive,friend foe nicca state ya biz,0.0772
1,positive,friends friend let friends friend become guidos themoreyouknow,0.9118
1,positive,jihadi streams stream rutba anbar province iraq,0.0
1,positive,espn yankees yankee game recap sellout crowd braved brave degree temperatures temperature lol not weather struggle,0.8768
1,positive,archives archive favorite bond age essay thunderball story shy kid,0.25
1,positive,frozen peas pea ibuprofen new best friends friend cripple,0.8885
1,positive,frustration bitch,-0.7845
1,positive,funny thing not people people seeing see pics pic judging birds bird wrong,-0.0516
1,positive,ga charlie,0.0
1,positive,gm bird get worm today gostampsgo,0.0
1,positive,guys guy walked walk office secretary bird looks look like may find,0.3612
1,positive,game preview houston astros new york yankees yankee,0.0
1,positive,gary girl tranny wonder would become written write gary girl,0.0
1,positive,gas always cheaper ghetto,0.0
1,positive,george rockwell speech lynchberg armo proud say uncle kelly speech,0.4767
